show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s3295,TV Show,Greatest Events of WWII in Colour,,,United Kingdom,"November 8, 2019",2019,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows","From the attack on Pearl Harbor to D-Day, the most pivotal events of World War II come to life in this vivid docuseries featuring colorized footage."
s3296,TV Show,Green Eggs and Ham,,"Michael Douglas, Adam Devine, Keegan-Michael Key, Eddie Izzard, Jillian Bell, Ilana Glazer, Diane Keaton, Jeffrey Wright, John Turturro, Tracy Morgan, Daveed Diggs","United Kingdom, Canada, United States","November 8, 2019",2019,TV-Y7,1 Season,"Kids' TV, TV Action & Adventure, TV Comedies","On a road trip to save an endangered animal, polar opposites Guy and Sam learn to try new things like friendship – and a certain delectable dish."
s3297,Movie,Let It Snow,Luke Snellin,"Isabela Moner, Shameik Moore, Kiernan Shipka, Odeya Rush, Liv Hewson, Mitchell Hope, Jacob Batalon, Joan Cusack, Matthew Noszka, Anna Akana, Miles Robbins, D'Arcy Carden, Mason Gooding, Andrea De Oliveira, Victor Rivers",United States,"November 8, 2019",2019,PG-13,93 min,"Comedies, Dramas, LGBTQ Movies","A snowstorm hits a small town on a cold Christmas Eve, affecting the friendships, love lives and futures of several high school seniors."
s3298,Movie,Paradise Beach,Xavier Durringer,"Sami Bouajila, Tewfik Jallab, Mélanie Doutey, Hugo Becker, Kool Shen, Hubert Koundé, Seth Gueko, Sonia Couling, Chalad Na Songkhla, Flore Bonaventura, Nessbeal, Dorian N'Goumou dit Dosseh, Hache-P",France,"November 8, 2019",2019,TV-MA,94 min,"Action & Adventure, Dramas, International Movies","Mehdi gets out of prison, planning to settle old scores. But first, he must reconnect with his gang, now living in an idyllic beach resort in Thailand."
s3299,TV Show,Wild District,,"Juan Pablo Raba, Cristina Umaña, Camila Sodi, Christian Tappán, Juan Fernando Sánchez, Juan Sebastián Calero, Paula Castaño, Nicolás Quiroga, Alina Lozano, Carolina Acevedo, Julio César Pachón, Roberto Cano",Colombia,"November 8, 2019",2019,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","After surrendering to Bogotá police, an ex-guerrilla avoids prison by working undercover to investigate a ruthless enforcer of government corruption."
s3300,Movie,U Turn,Pawan Kumar,"Roger Narayan, Shraddha Srinath, Dileep Raj, Krishna Hebbale, Ram Manjjonaath, Chethan Dsouza",India,"November 7, 2019",2016,TV-14,121 min,"International Movies, Thrillers",A reporter must hunt for the truth behind a strange murder after she crosses paths with a young cop and becomes the investigation's prime suspect.
s3301,Movie,Burning Cane,Phillip Youmans,"Wendell Pierce, Karen Kaia Livers, Dominique McClellan, Braelyn Kelly, Emyri Crutchfield, Cynthia Capers, Erika Woods",United States,"November 6, 2019",2019,TV-MA,78 min,Dramas,"A small-town Louisiana minister and one of his parishioners cope with grief, alcoholism and a crisis of faith in this dramatic character study."
s3302,TV Show,SCAMS,,"Yosuke Sugino, Tomoya Maeno, Maika Yamamoto, Junki Tozuka, Shodai Fukuyama, Ron Mizuma, Takuya Wakabayashi, Asuka Hanamura, Shuntaro Yanagi, Takashi Yamanaka, Masato Wada, Naomi Nishida, Tetta Sugimoto, Ryohei Otani",Japan,"November 6, 2019",2019,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","Hit hard by the Lehman shock, a well-meaning young man joins a phone scam operation and gets increasingly embroiled in the underworld."
s3303,Movie,Shadow,Zhang Yimou,"Deng Chao, Sun Li, Ryan Cheng, Wang Qianyuan, Hu Jun, Wang Jingchun, Guan Xiaotong, Leo Wu","China, Hong Kong","November 6, 2019",2018,TV-14,116 min,"Action & Adventure, Dramas, International Movies","As three kingdoms struggle for control of a walled city, a figure with a rare power spins a web of intrigue that entangles a king's court."
s3304,Movie,Luccas Neto in: Summer Camp,Lucas Margutti,"Luccas Neto, Gi Alparone, Jéssica Diehl, Roni Fischer, Karol Alves, João Pessanha",Brazil,"November 5, 2019",2019,TV-G,87 min,"Children & Family Movies, Comedies, Music & Musicals",Luccas and Gi are heading to a world famous gymkhana camp. Only problem: so are their bullies... A fun musical that will get you in a vacation mood.
s3305,TV Show,Sam & Cat,,"Jennette McCurdy, Ariana Grande, Cameron Ocasio, Brandon Weaver, Zoran Korach, Dre Swain, Maree Cheatham, Eduardo Drummond, Alondra Hidalgo",United States,"November 5, 2019",2014,TV-PG,2 Seasons,"Kids' TV, TV Comedies","To earn cash, roommates Sam and Cat start a baby-sitting service – and quickly discover just what an adventure baby-sitting can be."
s3306,Movie,Seth Meyers: Lobby Baby,Neal Brennan,Seth Meyers,United States,"November 5, 2019",2019,TV-MA,61 min,Stand-Up Comedy,SNL alumnus and subversive master of late-night TV Seth Meyers comes out from behind the desk to share some lighthearted stories from his own life.
s3307,TV Show,The End of the F***ing World,,"Jessica Barden, Alex Lawther, Steve Oram, Christine Bottomley, Navin Chowdhry, Wunmi Mosaku, Gemma Whelan, Jonathan Aris, Eileen Davies",United Kingdom,"November 5, 2019",2019,TV-MA,2 Seasons,"British TV Shows, International TV Shows, TV Comedies",A budding teen psychopath and a rebel hungry for adventure embark on a star-crossed road trip in this darkly comic series based on a graphic novel.
s3308,Movie,The Lovers,Azazel Jacobs,"Aidan Gillen, Melora Walters, Tyler Ross, Jessica Sula, Lesley Fera, Tracy Letts, Debra Winger",United States,"November 5, 2019",2017,R,98 min,"Comedies, Dramas, Independent Movies","On the verge of divorce, a middle-aged couple, each involved in a serious affair, rethink their marriage and the meaning of love and fidelity."
s3309,Movie,Tune in for Love,Jung Ji-woo,"Kim Go-eun, Jung Hae-in, Park Hae-joon, Kim Guk-hee, Jung Eugene, Choi Jun-young, Yoo Yeol, Nam Mun-cheol",South Korea,"November 5, 2019",2019,TV-MA,123 min,"Dramas, International Movies, Romantic Movies","A student and a reticent teen first meet at a bakery in the 1990s and try to find each other through the years, as fate keeps pulling them apart."
s3310,Movie,Undercover Brother 2,Leslie Small,"Michael Jai White, Vince Swann, Barry Bostwick, Laila Odom, Gary Owen, Affion Crockett, Steven Lee Johnson, Lindsay Lamb, Zac Zedalis, Cj Sykes",United States,"November 5, 2019",2019,R,85 min,Comedies,"When a beloved secret agent falls deep into a coma, his bumbling brother must defend their community from a divisive political threat."
s3311,TV Show,Meet the Adebanjos,,"Wale Ojo, Yetunde Oduwole, Andrea Aboagye, Daniel Davids, Moji Bamtefa, Jordan Coulson",United Kingdom,"November 4, 2019",2016,TV-PG,3 Seasons,"British TV Shows, International TV Shows, TV Comedies","In South London, tradition clashes with culture as a Nigerian father tries to instill his old-fashioned African values into his modern British family."
s3312,Movie,Minimalism: A Documentary About the Important Things,Matt D'Avella,"Joshua Fields Millburn, Ryan Nicodemus",United States,"November 4, 2019",2016,TV-14,78 min,Documentaries,People dedicated to rejecting the American ideal that things bring happiness are interviewed in this documentary showing the virtues of less is more.
s3313,Movie,Oththa Seruppu Size 7,Parthiban,Parthiban,India,"November 4, 2019",2019,TV-MA,103 min,"Dramas, International Movies, Thrillers","Taken into custody, a murder suspect's theatrical explanations of his peculiar modus operandi unearth truths far beyond the crime he’s accused of."
s3314,TV Show,The Devil Next Door,,,United States,"November 4, 2019",2019,TV-MA,1 Season,"Crime TV Shows, Docuseries","A Cleveland grandfather is brought to trial in Israel, accused of being the infamous Nazi death camp guard known as Ivan the Terrible."
s3315,Movie,100 Things to do Before High School,,"Isabela Moner, Jaheem Toombs, Owen Joyner, Jack De Sena, Brady Reiter, Lisa Arch, Stephanie Escajeda",United States,"November 2, 2019",2014,TV-Y,44 min,Movies,"Led by seventh-grader C.J., three students who have been warned about the dangers of high school decide to make the best of their middle-school years."
s3316,Movie,A Fairly Odd Summer,Savage Steve Holland,"Drake Bell, Daniella Monet, David Lewis, Susanne Blakeslee, Daran Norris, Scott Baio, Devon Weigel, Ella Anderson, Carter Hastings",United States,"November 2, 2019",2014,TV-Y7,68 min,"Children & Family Movies, Comedies","In this live-action adventure, the gang heads to Hawaii, where Timmy learns the source of all fairy magic is in dangerous hands."
s3317,TV Show,Bella and the Bulldogs,,"Brec Bassinger, Coy Stewart, Jackie Radinsky, Buddy Handleson, Lilimar, Haley Tju, Dorien Wilson, Rio Mangini, Annie Tedesco",United States,"November 2, 2019",2015,TV-G,1 Season,"Kids' TV, TV Comedies","The life of cheerleader Bella Dawson turns upside down when, in a twist of fate, she becomes quarterback for her middle school's football team."
s3318,Movie,Big Time Movie,Savage Steve Holland,"Kendall Schmidt, James Maslow, Carlos PenaVega, Logan Henderson, Ciara Bravo, Challen Cates, Tanya Chisholm, Stephen Kramer Glickman, Trevor Devall, Christopher Shyer","United States, Canada","November 2, 2019",2012,TV-PG,68 min,"Children & Family Movies, Comedies, Music & Musicals","Big Time Rush heads to London for their first world tour, but when the boys' bags are switched, they get mixed up in a mission to save the world."
s3319,Movie,Escape from Mr. Lemoncello’s Library,Scott McAboy,"Casey Simpson, Breanna Yde, Klarke Pipkin, Angel Luis Rivera Jr., Russell Roberts, Ty Consiglio, Hayley Scherpenisse, Patti Allan, Katey Hoffman",United States,"November 2, 2019",2017,TV-Y,69 min,Children & Family Movies,An eccentric game designer builds a library full of traps and tricks for a group of kids who score the chance to navigate his elaborate scavenger hunt.
s3320,Movie,Hey Arnold! The Jungle Movie,"Raymie Muzquiz, Stu Livingston","Mason Vale Cotton, Benjamin Flores Jr., Francesca Smith, Alfred Molina, Dan Castellaneta, Tress MacNeille, Craig Bartlett, Carlos Alazraqui","United States, South Korea, Japan","November 2, 2019",2017,TV-PG,81 min,"Children & Family Movies, Comedies","When Arnold and his crew win a trip to San Lorenzo, their adventure in the wild forces them to take the same risky path as Arnold's missing parents."
s3321,Movie,Jinxed,Stephen Herek,"Ciara Bravo, Jacob Bertrand, Elena Kampouris, Jack Griffo, Donavon Stinson, Keegan Connor Tracy, Jay Brazeau","United States, Canada","November 2, 2019",2013,TV-Y,69 min,"Children & Family Movies, Comedies","After a century-old curse of bad luck, a determined teen embarks on a journey to break her family’s generational misfortune."
s3322,Movie,LEGENDS OF THE HIDDEN TEMPLE,Joe Menendez,"Isabela Moner, Jet Jurgensmeyer, Colin Critchley, Kirk Fogg, Dee Bradley Baker",United States,"November 2, 2019",2016,TV-PG,68 min,Children & Family Movies,"A trio of siblings gets trapped in a secret temple, where they must navigate a risky obstacle course to make it out. Inspired by the ‘90s game show."
s3323,Movie,"Liar, Liar, Vampire",Vince Marcello,"Rahart Adams, Brec Bassinger, Tiera Skovbye, Larissa Albuquerque, Sarah Grey, Drew Tanner, Pauline Egan, Alex Zahara, Samuel Patrick Chu",United States,"November 2, 2019",2015,TV-PG,68 min,"Children & Family Movies, Comedies","When a shy teen transfers to a new school, he elects to mix things up by playing along with the rumor that he's a vampire."
s3324,Movie,The Boy Who Cried Werewolf,Eric Bross,"Victoria Justice, Chase Ellison, Anna Galvin, Matt Winston, Jillian Marie, Valerie Tian, Kerry James, Andrea Brooks, Christie Laing, Cainan Wiebe, Brooke Shields, Brooke D'Orsay, Steven Grayhm","United States, Canada","November 2, 2019",2010,TV-Y,86 min,"Children & Family Movies, Comedies","When high school girl-geek Jordan becomes a werewolf after moving to Romania, she must elude her own brother, who sets out to slay her."
s3325,Movie,The Massively Mixed-Up Middle School Mystery,Will Eisenberg,"Garrett Ryan, Adam Hochstetter, Haley Tju, Brianne Tju, Jenna Ortega, Aaron Eisenberg, Celestial, Richard Balin",United States,"November 2, 2019",2015,TV-Y,40 min,"Children & Family Movies, Comedies","After the school principal gets pranked, a curious crew of preteen super sleuths tests their detective skills to solve an underwater ruse."
s3326,TV Show,Victorious,,"Victoria Justice, Leon Thomas III, Matt Bennett, Elizabeth Gillies, Ariana Grande, Avan Jogia, Daniella Monet, Michael Eric Reid, Jake Farrow, Eric Lange",United States,"November 2, 2019",2013,TV-G,3 Seasons,"Kids' TV, TV Comedies","When aspiring singer Tori Vega joins the eccentric students at Hollywood Arts High, she struggles to fit in with the amazingly talented teens."
s3327,Movie,A Remarkable Tale,Marina Seresesky,"Carmen Machi, Pepón Nieto, Kiti Mánver, Jon Kortajarena, Jimmy Castro, Ricardo Nkosi, Montse Pla, Malcolm Treviño-Sitté, Pepa Charro, Esperanza Elipe, Mariana Cordero, Txema Blasco",Spain,"November 1, 2019",2019,TV-MA,94 min,"Comedies, International Movies","The residents of an isolated town look to revive their home's identity when a group of foreigners unexpectedly arrive, bringing culture shock with them."
s3328,TV Show,A Year In Space,,Scott Kelly,United States,"November 1, 2019",2015,TV-PG,1 Season,"Docuseries, International TV Shows, Science & Nature TV",Two astronauts attempt to brave a life in Earth's orbit on a record-setting mission to see if humans have the endurance to survive a flight to Mars.
s3329,TV Show,Ad Vitam,,"Yvan Attal, Garance Marillier, Niels Schneider, Victor Assié, Rod Paradot, Anne Azoulay, Adel Bencherif",France,"November 1, 2019",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","In a future where regeneration technology lets humans live indefinitely, a cop and a troubled young woman investigate a strange wave of youth suicides."
s3330,Movie,American Son,Kenny Leon,"Kerry Washington, Steven Pasquale, Jeremy Jordan, Eugene Lee",United States,"November 1, 2019",2019,TV-MA,90 min,Dramas,Time passes and tension mounts in a Florida police station as an estranged interracial couple awaits news of their missing teenage son.
s3331,TV Show,Billy on the Street,,Billy Eichner,United States,"November 1, 2019",2016,TV-14,4 Seasons,"International TV Shows, Reality TV, TV Comedies","Comedian Billy Eichner sprints through New York with celebrities to stun pedestrians with unapologetic, unfiltered and unique pop culture questions."
s3332,Movie,Christmas in the Heartland,Harvey Lowry,"Sierra McCormick, Brighton Sharbino, Bo Derek, Shelley Long, Christopher Rich, JoeDon Rooney, Tiffany Fallon, Paula Trickey, Christian Kane",United States,"November 1, 2019",2017,TV-PG,112 min,Dramas,Two girls realize they're both visiting grandparents they’ve never met and decide to switch places to see how the other half lives.
s3333,Movie,Christmas Survival,James Dearden,"Julian Ovenden, Gemma Whelan, Joely Richardson, Michael Landes, Sally Phillips, Patricia Hodge, Ronni Ancona, James Fox, Sophie Simnett, Jade Ma",United Kingdom,"November 1, 2019",2018,TV-MA,101 min,Comedies,"With Christmas just around the corner, sisters Miranda and Lyla bring their families to their childhood home, where rivalries don't take a holiday."
s3334,TV Show,CLANNAD,,"Yuichi Nakamura, David Matranga, Mai Nakahara, Luci Christian, Ryo Hirohashi, Shelley Calene-Black, Ai Nonaka, Hilary Haag, Akemi Kanda, Brittney Karbowski, Houko Kuwashima, Kaytha Coker, Mamiko Noto, Emily Neves, Daisuke Sakaguchi, Greg Ayres",Japan,"November 1, 2019",2008,TV-PG,2 Seasons,"Anime Series, Teen TV Shows",Maladjusted high school student Tomoya's life begins to change when he befriends his classmate Nagisa and several other eccentric girls.
s3335,Movie,Drive,Tarun Mansukhani,"Jacqueline Fernandez, Sushant Singh Rajput, Boman Irani, Pankaj Tripathi, Vikramjeet Virk, Sapna Pabbi, Vibha Chhibber, Kaustubh Kumar",India,"November 1, 2019",2019,TV-14,119 min,"Action & Adventure, International Movies","A notorious thief allies with a street racer for a grand heist involving an elaborate game of deceit with authorities, who have their own dirty secrets."
s3336,Movie,Fire in Paradise,"Drea Cooper, Zackary Canepari",,United States,"November 1, 2019",2019,TV-MA,40 min,Documentaries,"In this documentary, survivors recall the catastrophic 2018 Camp Fire, which razed the town of Paradise and became California’s deadliest wildfire."
s3337,TV Show,Haikyu!!,,"Ayumu Murase, Kaito Ishikawa, Satoshi Hino, Miyu Irino, Yu Hayashi, Koki Uchiyama, Soma Saito, Nobuhiko Okamoto, Yoshimasa Hosoya, Toshiki Masuda, Kaori Nazuka, Hiroshi Kamiya, Kazunari Tanaka, Daisuke Namikawa, Hiroyuki Yoshino, Sumire Morohoshi, Yuichi Nakamura, Yuki Kaji, Shinnosuke Tachibana, Mark Ishii, Ryohei Kimura, Ryota Takeuchi, Hisao Egawa, Subaru Kimura",Japan,"November 1, 2019",2015,TV-14,2 Seasons,"Anime Series, International TV Shows, Teen TV Shows","Inspired by a championship match he sees on TV, junior high schooler Hinata joins a volleyball club and begins training, despite his short height."
s3338,Movie,Holiday in the Wild,Ernie Barbarash,"Rob Lowe, Kristin Davis, Fezile Mpela, John Owen Lowe, Colin Moss",United States,"November 1, 2019",2019,TV-PG,86 min,"Children & Family Movies, Dramas, Romantic Movies","When her husband abruptly ends their marriage, empty nester Kate embarks on a solo second honeymoon in Africa, finding purpose – and potential romance."
s3339,Movie,Holly Star,Michael A. Nickles,"Katlyn Carlson, Brian Muller, Teya Patt, Pamela Chabora",United States,"November 1, 2019",2018,PG,92 min,"Children & Family Movies, Comedies, Romantic Movies","Home for the holidays, a broke puppeteer knows there’s treasure buried somewhere under her town. To find it, all she has to do is die – almost."
s3340,TV Show,"Love, Chunibyo & Other Delusions!",,"Jun Fukuyama, Maaya Uchida, Chinatsu Akasaki, Azumi Asakura, Sumire Uesaka, Yuri Amano, Kaori Fukuhara, Mami Shitara, Soichiro Hoshi, Kikuko Inoue, Eri Sendai, Juri Nagatsuma",Japan,"November 1, 2019",2014,TV-PG,2 Seasons,"Anime Series, Romantic TV Shows, Teen TV Shows","High schooler Yuta wants to leave his past as a delusional weirdo behind. But his classmate Rikka has her own delusions, and she's interested in his."
s3341,TV Show,Maid-Sama!,,"Ayumi Fujimura, Nobuhiko Okamoto, Kazuyoshi Shiibashi, Kana Hanazawa, Yu Kobayashi, Mitsuhiro Ichiki, Takuma Terashima, Yoshimasa Hosoya",Japan,"November 1, 2019",2010,TV-14,1 Season,"Anime Series, Romantic TV Shows","To keep the boys in line, student council president Misaki runs the school with an iron fist – while secretly working as a waitress at a maid café."
s3342,TV Show,Mobile Suit Gundam: Iron-Blooded Orphans,,"Kengo Kawanishi, Yoshimasa Hosoya, Natsuki Hanae, Yuuichirou Umehara, Yasuaki Takumi, Taishi Murata, Kouhei Amasaki, Mutsumi Tamura, Soma Saito, Yuka Terasaki, Hisako Kanemoto, Takahiro Sakurai, Masaya Matsukaze, Toru Okawa",Japan,"November 1, 2019",2016,TV-14,2 Seasons,"Anime Series, International TV Shows","On a terraformed post-disaster Mars, a group of child security agents rebel against the adults who betrayed them and the oppressive Earth government."
s3343,TV Show,Queer Eye: We're in Japan!,,"Bobby Berk, Karamo Brown, Tan France, Antoni Porowski, Jonathan Van Ness, Kiko Mizuhara","United States, Japan","November 1, 2019",2019,TV-14,1 Season,"International TV Shows, Reality TV","The Fab Five touch down in Tokyo to spread the joy, explore the culture, and help four Japanese men and women find the confidence to be themselves."
s3344,Movie,Santa Girl,Blayne Weaver,"Barry Bostwick, Jennifer Stone, Devon Werkheiser, McKayla Witt, Joshua Cody, Hank Stone",United States,"November 1, 2019",2019,TV-PG,91 min,"Children & Family Movies, Comedies, Romantic Movies","Fleeing the family business and an arranged marriage, Santa’s daughter chooses a magical adventure of her own: College."
s3345,TV Show,The Boulet Brothers Dragula,,Boulet Brothers,United States,"November 1, 2019",2019,TV-MA,2 Seasons,Reality TV,"Ten queens must slay the competition and put their fiercest, filthiest faces forward for the chance to be crowned the world's next drag supermonster."
s3346,TV Show,The Deep,,"Vincent Tong, Ashleigh Ball, Kathleen Barr, Michael Dobson, Brian Drummond","Canada, Australia","November 1, 2019",2019,TV-Y7,3 Seasons,Kids' TV,"The Nektons are a family of underwater explorers who discover the hidden secrets of the oceans, including sunken cities, sea creatures and pirates."
s3347,Movie,The House of Flowers Presents: The Funeral,Manolo Caro,"Cecilia Suárez, Aislinn Derbez, Dario Yazbek, Juan Pablo Medina, Arturo Ríos, Paco León, Norma Angélica, David Ostrosky, Verónica Langer, Lucas Velázquez",,"November 1, 2019",2019,TV-MA,36 min,Movies,The de la Mora siblings publicly mourn the death of their mother amid multiple surprises and mishaps at Virginia's funeral.
s3348,Movie,The King,David Michôd,"Timothée Chalamet, Joel Edgerton, Robert Pattinson, Ben Mendelsohn, Sean Harris, Tom Glynn-Carney, Lily-Rose Depp, Thomasin McKenzie","United Kingdom, Hungary, Australia","November 1, 2019",2019,R,141 min,Dramas,Wayward Prince Hal must turn from carouser to warrior king as he faces hostilities from inside and outside the castle walls in the battle for England.
s3349,Movie,The Man Without Gravity,Marco Bonfanti,"Elio Germano, Michela Cescon, Elena Cotta, Silvia D'Amico, Vincent Scarito","Italy, Belgium","November 1, 2019",2019,TV-MA,107 min,"Dramas, International Movies",A gravity-defying boy raised in seclusion matures into an extraordinary man – and an international celebrity – who longs for human connection.
s3350,Movie,The Old Thieves: The Legend of Artegios,Everardo González,,Mexico,"November 1, 2019",2007,TV-MA,97 min,"Documentaries, International Movies","While carrying out prison sentences, five notorious thieves in Mexico City share their principles, preferred methods and respect for the craft."
s3351,Movie,True: Grabbleapple Harvest,,"Michela Luci, Jamie Watson, Eric Peterson, Anna Claire Bartlam, Nicolas Aqui, Cory Doran, Julie Lemieux, Derek McGrath",Canada,"November 1, 2019",2019,TV-Y,24 min,Children & Family Movies,It's Grabbleapple harvest season in the Rainbow Kingdom ... but Glummy Glooma doesn't want autumn to come. Can True and her friends save the festival?
s3352,TV Show,Vientos de agua,,"Ernesto Alterio, Eduardo Blanco, Héctor Alterio, Darío Valenzuela, Pablo Rago, Angie Cepeda, Marta Etura, Giulia Michelini, Carlos Kaspar","Argentina, Spain","November 1, 2019",2006,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas","José Olaya, a Spanish miner, emigrates to Argentina in 1934, while his son, an architect, moves to Spain after Argentina's economic collapse in 2001."
s3353,TV Show,We Are the Wave,,"Ludwig Simon, Luise Befort, Michelle Barthel, Mohamed Issa, Daniel Friedl, Robert Schupp",Germany,"November 1, 2019",2019,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries","A mysterious classmate leads four idealistic teens in a revolt against a rising tide of nationalistic fervor, but their movement takes a dark turn."
s3354,Movie,Zoé: Panoramas,"Rodrigo Guardiola, Gabriel Cruz Rivas","Sergio Acosta, Jesús Báez, Ángel Mosqueda, Rodrigo Guardiola, León Larregui",Mexico,"November 1, 2019",2016,TV-MA,89 min,"Documentaries, International Movies, Music & Musicals",This introspective rockumentary follows the career triumphs and intimate moments of legendary Mexican band Zoé as they embark on a global tour.
s3355,Movie,Grego Rossello: Disculpe las molestias,Juani Libonatti,Grego Rossello,Argentina,"October 31, 2019",2019,TV-MA,65 min,Stand-Up Comedy,"Argentine comedian Grego Rossello takes the stage in Buenos Aires to share his takes on modern stardom, airline dining, brotherly love and more."
s3356,TV Show,KENGAN ASHURA,,"Tatsuhisa Suzuki, Cho, Jouji Nakata, Yumi Uchiyama, Hayato Kaneko, Tetsu Inada, Yasuyuki Kase, Junya Enoki, Daisuke Namikawa, Ryuzo Hasuike","United States, Japan","October 31, 2019",2019,TV-MA,2 Seasons,"Anime Series, International TV Shows","Ohma Tokita enters a hidden world where corporate disputes are settled in brutal gladiator bouts. Forget the money, he just wants to fight – and win."
s3357,TV Show,Nowhere Man,DJ Chen,"Alyssa Chia, Mavis Fan, Joseph Chang, Wang Po-chieh, Jeremiah Zhang, Chou Min-fu, Greg Hsu, Kuo Tze-cheng, Shen Hai-jung, Lu Yi-long",Taiwan,"October 31, 2019",2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure","Two nefarious schemes taking place 10 years apart entangle a dauntless triad member, who must break out of prison to rescue a loved one."
s3358,TV Show,Sleepless Society: Bedtime Wishes,,"Shahkrit Yamnarm, Savika Chaiyadej, Supoj Chancharoen, Pairoj Sangwariboot, Suchao Pongwilai, Nataya Chanrung, Papangkorn Lerkchaleampote, Suchada Tongam, Sasin Chow",,"October 31, 2019",2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","During a holiday stay at a hotel resort, a flight attendant encounters a wealthy, mysterious man with two different personas."
s3359,TV Show,"Bring It On, Ghost",Park Joon-hwa,"Taecyeon, Kim So-hyun, Kwon Yul, Kim Sang-ho, Kang Ki-young, Lee Da-wit, Kim Min-sang, Yun Seo-hyun",South Korea,"October 30, 2019",2016,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",A college student with psychic abilities takes in an amnesiac ghost as his roommate – who ends up helping him hunt down spooky spirits.
s3360,Movie,Mehandi Circus,Saravana Rajendran,"Madhampatti Rangaraj, Shweta Tripathi, Vela Ramamoorthy, Ankur Vikal, G. Marimuthu, Sunny Charles",India,"October 30, 2019",2019,TV-MA,126 min,"Dramas, International Movies, Romantic Movies","In the early 1990s, the love between a cassette shop owner and a traveling circus performer challenges caste barriers and disapproving parents."
s3361,TV Show,Tomorrow with You,,"Shin Mina, Lee Je-hoon, Kim Ye-won, Cho Han-cheul, Baek Hyeon-jin, Kang Ki-doong, Park Joo-hee, Oh Gwang-rok",South Korea,"October 30, 2019",2017,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",The head of a real estate firm with the ability to travel through time by taking the subway marries a photographer to try and change his future.
s3362,TV Show,Tunnel,,"Todsapol Maisuk, Johnny Hao, Morakot Liu, Pemy Peramin Thabkaew, Phenphet Phenkul, Sumet Ong-Art, Amarin Nitipon, Tor Techathuwanan, Komsan Kajonpaisansuk",,"October 30, 2019",2019,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",A detective finds himself 30 years in the future and must solve a string of grisly crimes before he can return to the past.
s3363,Movie,Arsenio Hall: Smart & Classy,Brian Volk-Weiss,Arsenio Hall,United States,"October 29, 2019",2019,TV-MA,63 min,Stand-Up Comedy,"In his first stand-up special, Arsenio Hall discusses getting older, the changing times and culture, social issues and even bothersome baby toes."
s3364,TV Show,Shine On with Reese,,Reese Witherspoon,United States,"October 29, 2019",2018,TV-MA,1 Season,"Docuseries, Stand-Up Comedy & Talk Shows","In a talk show straight from the heart, actor and producer Reese Witherspoon visits with groundbreaking women to discuss their inspiring journeys."
s3365,Movie,The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,,,United States,"October 29, 2019",2019,TV-14,14 min,"Documentaries, International Movies","Aaron Paul, Vince Gilligan and other cast members, producers and crew share stories and footage from the making of ""El Camino."""
s3366,Movie,A 3 Minute Hug,Everardo González,,"Mexico, United States","October 28, 2019",2019,TV-PG,28 min,"Documentaries, International Movies",This documentary captures the joy and heartbreak of families separated by the U.S.-Mexico border sharing a short but bittersweet reunion in 2018.
s3367,Movie,Little Miss Sumo,Matt Kay,Hiyori Kon,United Kingdom,"October 28, 2019",2018,TV-G,20 min,"Documentaries, International Movies, Sports Movies","In an ancient sport traditionally reserved for men, 20-year-old female sumo prodigy Hiyori attempts to revolutionize Japan’s national pastime."
s3368,TV Show,"Wait, My Youth",,"Zhao Yiqin, Li Jiaqi, Li Geyang, Xu Mengyuan, Wu Shuangyi, Dong Yanlei, Vincent Wei",China,"October 27, 2019",2019,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, Teen TV Shows","Six hopeful friends journey into adulthood to create the moments that pull them together, draw them apart and make them fall in love."
s3369,TV Show,A Little Thing Called First Love,,"Lai Kuan-lin, Zhao Jinmai, Wang Runze, Chai Wei, Wang Bowen",China,"October 26, 2019",2019,TV-G,1 Season,"International TV Shows, Romantic TV Shows, Teen TV Shows",A shy college student with a knack for drawing develops a crush on a musically gifted classmate and embarks on a journey of self-discovery.
s3370,TV Show,BoJack Horseman,,"Will Arnett, Aaron Paul, Amy Sedaris, Alison Brie, Paul F. Tompkins",United States,"October 25, 2019",2020,TV-MA,6 Seasons,TV Comedies,"Meet the most beloved sitcom horse of the '90s, 20 years later. He’s a curmudgeon with a heart of...not quite gold...but something like gold. Copper?"
